date,price
8-06-2022,23225
8-07-2022,22985
8-08-2022,23198
8-09-2022,23824
8-10-2022,23204
8-11-2022,23949
8-12-2022,23949
8-13-2022,24411
8-14-2022,24434
8-15-2022,24313
8-16-2022,24179
8-17-2022,23913
8-18-2022,23359
8-19-2022,23248
8-20-2022,20946
8-21-2022,21175
8-22-2022,21616
8-23-2022,21388
8-24-2022,21562
8-25-2022,21395
8-26-2022,21618
8-27-2022,20271
8-28-2022,20070
8-29-2022,19659
8-30-2022,20309
8-31-2022,19805
9-01-2022,20024
9-02-2022,20154
9-03-2022,19941
9-04-2022,19815
9-05-2022,19980
9-06-2022,19786
9-07-2022,18860
9-08-2022,19281
9-09-2022,19323
9-10-2022,21360
9-11-2022,21707
9-12-2022,21740
9-13-2022,22340
9-14-2022,20185
9-15-2022,20256
9-16-2022,19702
9-17-2022,19764
9-18-2022,20132
9-19-2022,19437
9-20-2022,19570
9-21-2022,18870
9-22-2022,18540
9-23-2022,19464
9-24-2022,19292
9-25-2022,18940
9-26-2022,18809
9-27-2022,19220
9-28-2022,19116
9-29-2022,19445
9-30-2022,19564
10-01-2022,19477
10-02-2022,19314
10-03-2022,19065
10-04-2022,19621
10-05-2022,20345
10-06-2022,20162
10-07-2022,19949
10-08-2022,19457
10-09-2022,19418
10-10-2022,19448
10-11-2022,19143
10-12-2022,19059
10-13-2022,19153
10-14-2022,19384
10-15-2022,19198
10-16-2022,19073
10-17-2022,19273
10-18-2022,19558
10-19-2022,19348
10-20-2022,19134
10-21-2022,19031
10-22-2022,19173
10-23-2022,19204
10-24-2022,19575
10-25-2022,19317
10-26-2022,20095
10-27-2022,20774
10-28-2022,20278
10-29-2022,20591
10-30-2022,20801
10-31-2022,20624
11-01-2022,20495
11-02-2022,20490
11-03-2022,20163
11-04-2022,20211
11-05-2022,21150
11-06-2022,21283
11-07-2022,20907
11-08-2022,20598
11-09-2022,18562
11-10-2022,15742
11-11-2022,17595
11-12-2022,17080
11-13-2022,16798
11-14-2022,16344
11-15-2022,16646
11-16-2022,16891
11-17-2022,16689
11-18-2022,16718
11-19-2022,16707
11-20-2022,16713
11-21-2022,16304
11-22-2022,15814
11-23-2022,16172
11-24-2022,16608
11-25-2022,16596
11-26-2022,16524
11-27-2022,16456
11-28-2022,16459
11-29-2022,16222
11-30-2022,16442
12-01-2022,17187
12-02-2022,16973
12-03-2022,17085
12-04-2022,16923
12-05-2022,17150
12-06-2022,16973
12-07-2022,17086
12-08-2022,16851
12-09-2022,17235
12-10-2022,17150
12-11-2022,17125
12-12-2022,17101
12-13-2022,17180
12-14-2022,17784
12-15-2022,17809
12-16-2022,17338
12-17-2022,16624
12-18-2022,16806
12-19-2022,16743
12-20-2022,16423
12-21-2022,16899
12-22-2022,16817
12-23-2022,16825
12-24-2022,16791
12-25-2022,16849
12-26-2022,16842
12-27-2022,16900
12-28-2022,16702
12-29-2022,16539
12-30-2022,16644
12-31-2022,16604
1-01-2023,16541
1-02-2023,16616
1-03-2023,16674
1-04-2023,16678
1-05-2023,16855
1-06-2023,16832
1-07-2023,16960
1-08-2023,16951
1-09-2023,17075
1-10-2023,17195
1-11-2023,17437
1-12-2023,17997
1-13-2023,18867
1-14-2023,19942
1-15-2023,21019
1-16-2023,20853
1-17-2023,21175
1-18-2023,21157
1-19-2023,20727
1-20-2023,21082
1-21-2023,22706
1-22-2023,22771
1-23-2023,22737
1-24-2023,22985
1-25-2023,22610
1-26-2023,23180
1-27-2023,23025
1-28-2023,23083
1-29-2023,23022
1-30-2023,23797
1-31-2023,22840
2-01-2023,23137
2-02-2023,23725
2-03-2023,23540
2-04-2023,23452
2-05-2023,23340
2-06-2023,22946
2-07-2023,22786
2-08-2023,23295
2-09-2023,22948
2-10-2023,21821
2-11-2023,21630
2-12-2023,21889
2-13-2023,21780
2-14-2023,21808
2-15-2023,22220
2-16-2023,24308
2-17-2023,23757
2-18-2023,24629
2-19-2023,24643
2-20-2023,24284
2-21-2023,24787
2-22-2023,24417
2-23-2023,24146
2-24-2023,23951
2-25-2023,23172
2-26-2023,23157
2-27-2023,23541
2-28-2023,23518
3-01-2023,23156
3-02-2023,23634
3-03-2023,23464
3-04-2023,22367
3-05-2023,22348
3-06-2023,22422
3-07-2023,22415
3-08-2023,22217
3-09-2023,21713
3-10-2023,20376
3-11-2023,20195
3-12-2023,20522
3-13-2023,22096
3-14-2023,24179
3-15-2023,24759
3-16-2023,24471
3-17-2023,25161
3-18-2023,27467
3-19-2023,27108
3-20-2023,28187
3-21-2023,27929
3-22-2023,28264
3-23-2023,27449
3-24-2023,28460
3-25-2023,27595
3-26-2023,27670
3-27-2023,28048
3-28-2023,27182
3-29-2023,27291
3-30-2023,28395
3-31-2023,28041
4-01-2023,28517
4-02-2023,28499
4-03-2023,28237
4-04-2023,27815
4-05-2023,28175
4-06-2023,28197
4-07-2023,28043
4-08-2023,27934
4-09-2023,27968
4-10-2023,28351
4-11-2023,29658
4-12-2023,30261
4-13-2023,29904
4-14-2023,30405
4-15-2023,30468
4-16-2023,30312
4-17-2023,30305
4-18-2023,29467
4-19-2023,30366
4-20-2023,28833
4-21-2023,28256
4-22-2023,27300
4-23-2023,27862
4-24-2023,27607
4-25-2023,27512
4-26-2023,28351
4-27-2023,28352
4-28-2023,29484
4-29-2023,29340
4-30-2023,29218
5-01-2023,29362
5-02-2023,28126
5-03-2023,28654
5-04-2023,28988
5-05-2023,28846
5-06-2023,29520
5-07-2023,28888
5-08-2023,28611
5-09-2023,27697
5-10-2023,27607
5-11-2023,27640
5-12-2023,27025
5-13-2023,26788
5-14-2023,26798
5-15-2023,26912
5-16-2023,27228
5-17-2023,27023
5-18-2023,27390
5-19-2023,26843
5-20-2023,26884
5-21-2023,27094
5-22-2023,26774
5-23-2023,26870
5-24-2023,27223
5-25-2023,26339
5-26-2023,26476
5-27-2023,26718
5-28-2023,26848
5-29-2023,28110
5-30-2023,27760
5-31-2023,27714
6-01-2023,27245
6-02-2023,26824
6-03-2023,27248
6-04-2023,27066
6-05-2023,27315
6-06-2023,25793
6-07-2023,27217
6-08-2023,26346
6-09-2023,26508
6-10-2023,26470
6-11-2023,25858
6-12-2023,25917
6-13-2023,25910
6-14-2023,25872
6-15-2023,25108
6-16-2023,25565
6-17-2023,26327
6-18-2023,26501
6-19-2023,26333
6-20-2023,26779
6-21-2023,28331
6-22-2023,30102
6-23-2023,29936
6-24-2023,30629
6-25-2023,30538
6-26-2023,30455
6-27-2023,30286
6-28-2023,30694
6-29-2023,30083
6-30-2023,30467
7-01-2023,30481
7-02-2023,30584
7-03-2023,30572
7-04-2023,31135
7-05-2023,30776
7-06-2023,30485
7-07-2023,29990
7-08-2023,30315
7-09-2023,30264
7-10-2023,30170
7-11-2023,30394
7-12-2023,30621
7-13-2023,30407
7-14-2023,31446
7-15-2023,30312
7-16-2023,30298
7-17-2023,30237
7-18-2023,30148
7-19-2023,29848
7-20-2023,29920
7-21-2023,29787
7-22-2023,29915
7-23-2023,29710
7-24-2023,30058
7-25-2023,29185
7-26-2023,29223
7-27-2023,29364
7-28-2023,29200
7-29-2023,29314
7-30-2023,29357
7-31-2023,29278
8-01-2023,29233
8-02-2023,29537
8-03-2023,29147
8-04-2023,29176
8-05-2023,29088
8-06-2023,29047
8-07-2023,29044
8-08-2023,29178
8-09-2023,29780
8-10-2023,29585
8-11-2023,29424
8-12-2023,29397
8-13-2023,29412
8-14-2023,29285
8-15-2023,29401
8-16-2023,29170
8-17-2023,28754
8-18-2023,26502
8-19-2023,26043
8-20-2023,26105
8-21-2023,26161
8-22-2023,26119
8-23-2023,26034
8-24-2023,26450
8-25-2023,26135
8-26-2023,26044
8-27-2023,26002
8-28-2023,26083
8-29-2023,26109
8-30-2023,27731
8-31-2023,27297
9-01-2023,25927
9-02-2023,25812
9-03-2023,25854
9-04-2023,25960
9-05-2023,25829
9-06-2023,25784
9-07-2023,25753
9-08-2023,26192
9-09-2023,25907
9-10-2023,25889
9-11-2023,25835
9-12-2023,25133
9-13-2023,25867
9-14-2023,26223
9-15-2023,26531
9-16-2023,26635
9-17-2023,26558
9-18-2023,26521
9-19-2023,26741
9-20-2023,27219
9-21-2023,27116
9-22-2023,26561
9-23-2023,26572
9-24-2023,26574
9-25-2023,26250
9-26-2023,26299
9-27-2023,26205
9-28-2023,26350
9-29-2023,27009
9-30-2023,26917
10-01-2023,26970
10-02-2023,27968
10-03-2023,27615
10-04-2023,27439
10-05-2023,27792
10-06-2023,27436
10-07-2023,27958
10-08-2023,27978
10-09-2023,27948
10-10-2023,27594
10-11-2023,27392
10-12-2023,26842
10-13-2023,26729
10-14-2023,26841
10-15-2023,26863
10-16-2023,27150
10-17-2023,28513
10-18-2023,28418
10-19-2023,28328
10-20-2023,28716
10-21-2023,29677
10-22-2023,29920
10-23-2023,30019
10-24-2023,32953
10-25-2023,33847
10-26-2023,34472
10-27-2023,34174
10-28-2023,33899
10-29-2023,34093
10-30-2023,34556
10-31-2023,34499
11-01-2023,34672
11-02-2023,35457
11-03-2023,34924
11-04-2023,34731
11-05-2023,35048
11-06-2023,35062
11-07-2023,35031
11-08-2023,35437
11-09-2023,35795
11-10-2023,36768
11-11-2023,37344
11-12-2023,37123
11-13-2023,37068
11-14-2023,36549
11-15-2023,35545
11-16-2023,37904
11-17-2023,36202
11-18-2023,36528
11-19-2023,36582
11-20-2023,37414
11-21-2023,37489
11-22-2023,35965
11-23-2023,37465
11-24-2023,37293
11-25-2023,37739
11-26-2023,37810
11-27-2023,37492
11-28-2023,37250
11-29-2023,37802
11-30-2023,37810
12-01-2023,37712
12-02-2023,38688
12-03-2023,39482
12-04-2023,39960
12-05-2023,41974
12-06-2023,44106
12-07-2023,43788
12-08-2023,43270
12-09-2023,44202
12-10-2023,43745
12-11-2023,43758
12-12-2023,41201
12-13-2023,41451
12-14-2023,42932
12-15-2023,43010
12-16-2023,41992
12-17-2023,42247
12-18-2023,41411
12-19-2023,42684
12-20-2023,42250
12-21-2023,43634
12-22-2023,43850
12-23-2023,44004
12-24-2023,43752
12-25-2023,43035
12-26-2023,43638
12-27-2023,42516
12-28-2023,43418
12-29-2023,42601
12-30-2023,42075
12-31-2023,42221
1-01-2024,42208
1-02-2024,44169
1-03-2024,44995
1-04-2024,42822
1-05-2024,44196
1-06-2024,44114
1-07-2024,43956
1-08-2024,43884
1-09-2024,46936
1-10-2024,46106
1-11-2024,46632
1-12-2024,46314
1-13-2024,42894
1-14-2024,42848
1-15-2024,41801
1-16-2024,42587
1-17-2024,43148
1-18-2024,42714
1-19-2024,41261
1-20-2024,41601
1-21-2024,41626
1-22-2024,41542
1-23-2024,39505
1-24-2024,39833
1-25-2024,40124
1-26-2024,39938
1-27-2024,41863
1-28-2024,42120
1-29-2024,42027
1-30-2024,43268
1-31-2024,42892
2-01-2024,42583
2-02-2024,43069
2-03-2024,43171
2-04-2024,42977
2-05-2024,42599
2-06-2024,42648
2-07-2024,43088
2-08-2024,44247
2-09-2024,45338
2-10-2024,47143
2-11-2024,47769
2-12-2024,48190
2-13-2024,50050
2-14-2024,49732
2-15-2024,51790
2-16-2024,51958
2-17-2024,52166
2-18-2024,51685
2-19-2024,52138
2-20-2024,51764
2-21-2024,52287
2-22-2024,51843
2-23-2024,51320
2-24-2024,50841
2-25-2024,51553
2-26-2024,51752
2-27-2024,54478
2-28-2024,57004
2-29-2024,62559
3-01-2024,61298
3-02-2024,62427
3-03-2024,62068
3-04-2024,63053
3-05-2024,68187
3-06-2024,64292
3-07-2024,66146
3-08-2024,66945
3-09-2024,68315
3-10-2024,68508
3-11-2024,69076
3-12-2024,72131
3-13-2024,71467
3-14-2024,73098
3-15-2024,71420
3-16-2024,69498
3-17-2024,65292
3-18-2024,68425
3-19-2024,67709
3-20-2024,62133
3-21-2024,67819
3-22-2024,65536
3-23-2024,63509
3-24-2024,64286
3-25-2024,67311
3-26-2024,69939
3-27-2024,70082
3-28-2024,69436
3-29-2024,70710
3-30-2024,69919
3-31-2024,69702
4-01-2024,71247
4-02-2024,69786
4-03-2024,65440
4-04-2024,66124
4-05-2024,68542
4-06-2024,67979
4-07-2024,69001
4-08-2024,69402
4-09-2024,71624
4-10-2024,69159
4-11-2024,70528
4-12-2024,70107
4-13-2024,67252
4-14-2024,64405
4-15-2024,65753
4-16-2024,63431
4-17-2024,63721
4-18-2024,61329
4-19-2024,63462
4-20-2024,63989
4-21-2024,64894
4-22-2024,64936
4-23-2024,66842
4-24-2024,66407
4-25-2024,64280
4-26-2024,64486
4-27-2024,63802
4-28-2024,63517
4-29-2024,63030
4-30-2024,63798
5-01-2024,60749
5-02-2024,58298
5-03-2024,59135
5-04-2024,62839
5-05-2024,63820
5-06-2024,64010
5-07-2024,63172
5-08-2024,62363
5-09-2024,61216
5-10-2024,63149
5-11-2024,60888
5-12-2024,60777
5-13-2024,61507
5-14-2024,62879
5-15-2024,61569
5-16-2024,66221
5-17-2024,65261
5-18-2024,67053
5-19-2024,66913
5-20-2024,66253
5-21-2024,71430
5-22-2024,70190
5-23-2024,69181
5-24-2024,67906
5-25-2024,68540
5-26-2024,69268
5-27-2024,68509
5-28-2024,69367
5-29-2024,68317
5-30-2024,67577
5-31-2024,68372
6-01-2024,67475
6-02-2024,67704
6-03-2024,67740
6-04-2024,68808
6-05-2024,70600
6-06-2024,71185
6-07-2024,70760
6-08-2024,69325
6-09-2024,69315
6-10-2024,69654
6-11-2024,69493
6-12-2024,67329
6-13-2024,68225
6-14-2024,66700
6-15-2024,66011
6-16-2024,66190
6-17-2024,66616
6-18-2024,66460
6-19-2024,65109
6-20-2024,64907
6-21-2024,64845
6-22-2024,64072
6-23-2024,64240
6-24-2024,63221
6-25-2024,60363
6-26-2024,61770
6-27-2024,60750
6-28-2024,61563
6-29-2024,60317
